,,,,,President,,,,,,,,,,,,,U.S. Senator,,,U.S. House of Representatives - District 01 ,,,,U.S. House of Representatives - District 02 ,,U.S. House of Representatives - District 03 ,,,,,U.S. House of Representatives - District 04 ,,,U.S. House of Representatives - District 05,,,U.S. House of Representatives - District 06,,U.S. House of Representatives - District 07,,U.S. House of Representatives - District 08,,U.S. House of Representatives - District 09 ,,,U.S. House of Representatives - District 10 ,,,U.S. House of Representatives - District 11,U.S. House of Representatives - District 12,,U.S. House of Representatives - District 13,,U.S. House of Representatives - District 14 ,,,,,,,U.S. House of Representatives - District 15,,U.S. House of Representatives - District 16,,,State Senate - District 02 ,,State Senate - District 04 ,State Senate - District 06 ,,State Senate - District 08 ,,State Senate - District 10 ,,State Senate - District 12 ,,State Senate - District 14 ,State Senate - District 16 ,,State Senate - District 18 ,,State Senate - District 20,,State Senate - District 22 ,,State Senate - District 24 ,,State Senate - District 26 ,,State Senate - District 28 ,,State Senate - District 30 ,,State Senate - District 32 ,,State House of Representatives - District 01 ,,State House of Representatives - District 02 ,,State House of Representatives -        District 03 ,,,State House of Representatives - District 04 ,,State House of Representatives - District 05 ,,State House of Representatives - District 06 ,,State House of Representatives - District 07 ,,State House of Representatives - District 08 ,,State House of Representatives - District 09 ,State House of Representatives - District 10 ,State House of Representatives - District 11 ,State House of Representatives - District 12 ,State House of Representatives - District 13 ,,State House of Representatives - District 14 ,,State House of Representatives -                                           District 15 ,,,State House of Representatives - District 16 ,,State House of Representatives - District 17 ,,State House of Representatives - District 18 ,,State House of Representatives - District 19 ,,State House of Representatives - District 20 ,,State House of Representatives - District 21 ,,State House of Representatives - District 22 ,,State House of Representatives - District 23 ,,State House of Representatives -                        District 24 ,,,State House of Representatives - District 25 ,,State House of Representatives - District 26 ,,State House of Representatives - District 27 ,,State House of Representatives -     District 28 ,,,State House of Representatives - District 29 ,,State House of Representatives - District 30 ,,State House of Representatives - District 31 ,,State House of Representatives - District 32 ,,State House of Representatives - District 33 ,,State House of Representatives - District 34 ,,State House of Representatives - District 35 ,,State House of Representatives - District 36 ,,State House of Representatives - District 37 ,,State House of Representatives - District 38 ,,State House of Representatives - District 39 ,,State House of Representatives - District 40 ,,State House of Representatives - District 41 ,,State House of Representatives - District 42 ,,State House of Representatives - District 43 ,,State House of Representatives - District 44 ,State House of Representatives - District 45 ,State House of Representatives - District 46 ,,State House of Representatives - District 47 ,,State House of Representatives -                   District 48 ,,,State House of Representatives - District 49 ,,State House of Representatives - District 50 ,,State House of Representatives - District 51 ,,State House of Representatives -                          District 52 ,,,State House of Representatives - District 53 ,,State House of Representatives - District 54 ,State House of Representatives - District 55 ,,State House of Representatives - District 56 ,State House of Representatives -                District 57 ,,,State House of Representatives - District 58 ,State House of Representatives - District 59 ,,State House of Representatives - District 60 ,,State House of Representatives -     District 61 ,,State House of Representatives - District 62 ,,State House of Representatives - District 63 ,,State House of Representatives - District 64 ,,State House of Representatives - District 65 ,,State House of Representatives - District 66 ,,State House of Representatives - District 67 ,,State House of Representatives - District 68 ,,State House of Representatives - District 69 ,,State House of Representatives - District 70 ,,State House of Representatives - District 71 ,,State House of Representatives - District 72 ,,State House of Representatives - District 73 ,,State House of Representatives - District 74 ,,State House of Representatives - District 75 ,,State House of Representatives - District 76 ,,State House of Representatives - District 77 ,,State House of Representatives - District 78 ,,State House of Representatives - District 79 ,,State House of Representatives - District 80 ,,State House of Representatives - District 81 ,,State House of Representatives - District 82 ,,State House of Representatives - District 83 ,,State House of Representatives - District 84 ,,State House of Representatives - District 85 ,State House of Representatives - District 86 ,,State House of Representatives - District 87 ,,State House of Representatives -       District 88 ,,State House of Representatives - District 89 ,,State House of Representatives - District 90 ,,State House of Representatives - District 91 ,,State House of Representatives - District 92 ,,State House of Representatives - District 93 ,,State House of Representatives - District 94 ,,State House of Representatives - District 95 ,,State House of Representatives - District 96 ,State House of Representatives - District 97 ,,State House of Representatives - District 98 ,,State House of Representatives - District 99 ,,,,,,,,State Issue 1,,State Issue 2,,,,,,,,,,,,
Cuyahoga,CMD,PARMA HEIGHTS -03-B,1116,836,1,0,1,3,6,0,472,0,0,342,5,0,0,453,297,43,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,292,472,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,240,419,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,180,229,283,255,267,234,410,267,415,,,,,,,,,,,
Cuyahoga,CMR,PARMA HEIGHTS -03-C,1024,579,0,0,1,2,4,0,368,0,0,197,3,0,0,338,188,27,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,193,336,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,150,316,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,167,142,231,169,218,173,267,200,255,,,,,,,,,,,
Cuyahoga,CMK,PARMA HEIGHTS -04-A,976,769,0,0,0,2,6,0,442,0,0,307,4,0,0,456,257,25,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,267,451,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,217,422,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,188,219,284,243,261,214,377,238,382,,,,,,,,,,,
Cuyahoga,CME,PARMA HEIGHTS -04-B,1068,708,1,0,1,0,2,0,454,0,0,236,5,0,0,412,208,42,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,218,423,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,199,385,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,180,205,266,224,263,210,329,228,334,,,,,,,,,,,
Cuyahoga,CMG,PARMA HEIGHTS -04-C,1230,879,0,0,1,1,7,0,513,0,0,345,5,0,0,497,286,49,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,292,498,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,248,451,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,198,231,296,281,265,226,431,285,407,,,,,,,,,,,
Cuyahoga,CMY,PEPPER PIKE -00-A,1006,770,0,0,1,0,4,0,439,0,0,317,0,0,0,466,264,23,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,487,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,151,235,303,326,230,215,378,253,369,,,,,,,,,,,
Cuyahoga,CMZ,PEPPER PIKE -00-B,931,761,1,0,0,0,4,0,389,0,0,359,0,0,0,420,315,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,408,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,169,265,279,333,217,210,378,278,348,,,,,,,,,,,
Cuyahoga,CNA,PEPPER PIKE -00-C,970,793,0,0,0,0,2,0,415,0,0,372,2,0,0,444,310,9,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,434,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,155,230,297,307,228,214,352,294,323,,,,,,,,,,,
Cuyahoga,CNB,PEPPER PIKE -00-D,1092,916,0,0,0,0,2,0,399,0,0,509,1,0,0,460,411,16,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,433,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,121,360,288,374,279,233,485,275,487,,,,,,,,,,,
Cuyahoga,CNE,PEPPER PIKE -00-E,968,800,0,0,0,1,1,0,442,0,0,351,0,0,0,475,296,11,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,466,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,167,262,295,329,236,230,405,270,383,,,,,,,,,,,
Cuyahoga,CNI,RICHMOND HEIGHTS -01-A,1278,981,1,0,0,0,8,0,685,0,0,268,2,0,0,676,235,25,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,655,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,529,228,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,226,302,368,467,255,294,472,341,414,,,,,,,,,,,
Cuyahoga,CNJ,RICHMOND HEIGHTS -01-B,661,433,0,0,0,1,0,0,417,0,0,13,0,0,0,382,14,9,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,351,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,320,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,90,88,197,259,54,120,157,159,121,,,,,,,,,,,
Cuyahoga,CNM,RICHMOND HEIGHTS -02-A,1070,788,1,0,1,0,2,0,610,0,0,165,0,0,0,570,156,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,552,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,480,126,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,173,204,312,395,146,221,336,255,280,,,,,,,,,,,
Cuyahoga,CNO,RICHMOND HEIGHTS -02-B,901,722,0,0,0,1,1,0,556,0,0,159,1,0,0,549,133,9,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,522,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,445,145,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,207,172,342,394,166,214,325,263,309,,,,,,,,,,,
Cuyahoga,CNQ,RICHMOND HEIGHTS -03-A,741,579,0,0,0,0,1,0,411,0,0,164,0,0,0,407,137,15,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,397,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,351,134,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,167,152,267,317,123,165,291,220,250,,,,,,,,,,,
Cuyahoga,CNR,RICHMOND HEIGHTS -03-B,685,554,0,0,0,0,2,0,416,0,0,131,0,0,0,403,118,16,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,379,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,337,114,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,175,115,258,301,108,168,252,228,216,,,,,,,,,,,
Cuyahoga,CNS,RICHMOND HEIGHTS -03-C,503,406,0,0,0,0,0,0,281,0,0,124,0,0,0,275,102,9,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,273,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,226,87,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,111,101,172,186,101,112,182,151,166,,,,,,,,,,,
Cuyahoga,CNV,RICHMOND HEIGHTS -04-A,1033,852,0,0,0,0,6,0,615,0,0,228,0,0,0,595,192,24,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,604,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,508,185,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,231,232,369,433,210,261,395,303,371,,,,,,,,,,,
Cuyahoga,CNX,RICHMOND HEIGHTS -04-B,899,726,0,0,0,0,5,0,505,0,0,209,1,0,0,506,164,23,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,467,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,409,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,195,193,291,372,160,205,345,267,326,,,,,,,,,,,
Cuyahoga,COA,ROCKY RIVER -01-A,1053,892,1,0,0,2,5,0,335,0,0,545,1,0,0,374,460,19,,,,,,,,,,,,,,,,,,,,,,,,376,19,395,,,,0,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,236,541,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,122,293,271,294,279,221,449,248,456,,,,,,,,,,,
Cuyahoga,COF,ROCKY RIVER -01-B,1016,844,0,0,1,0,3,0,305,0,0,531,3,0,0,342,446,30,,,,,,,,,,,,,,,,,,,,,,,,330,23,401,,,,0,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,202,563,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,99,324,247,259,303,210,424,230,478,,,,,,,,,,,
Cuyahoga,COF,ROCKY RIVER -01-B.02,70,47,0,0,0,0,1,0,16,0,0,30,0,0,0,19,24,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,28,16,,,,,,,,,,,,,,,,,,,,,,16,29,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,11,16,18,15,22,14,19,15,26,,,,,,,,,,,
Cuyahoga,COC,ROCKY RIVER -01-C,903,674,0,0,0,0,4,0,280,0,0,376,2,0,0,311,306,19,,,,,,,,,,,,,,,,,,,,,,,,292,14,271,,,,0,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,194,385,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,105,234,222,242,216,166,335,162,367,,,,,,,,,,,
Cuyahoga,COD,ROCKY RIVER -01-D,1007,819,0,0,1,0,3,0,388,0,0,422,1,0,0,411,356,26,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,382,370,,,,,,,,,,,,,,,,,,,,,,298,440,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,159,251,288,269,280,215,399,250,428,,,,,,,,,,,
Cuyahoga,COO,ROCKY RIVER -02-A,997,791,1,0,0,0,4,0,368,0,0,405,3,0,0,383,324,36,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,364,347,,,,,,,,,,,,,,,,,,,,,,263,413,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,124,267,272,252,292,194,397,208,420,,,,,,,,,,,
Cuyahoga,COK,ROCKY RIVER -02-B,986,826,0,0,0,0,2,0,391,0,0,423,0,0,0,420,361,19,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,374,398,,,,,,,,,,,,,,,,,,,,,,293,432,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,151,283,274,254,302,221,397,239,432,,,,,,,,,,,
Cuyahoga,COM,ROCKY RIVER -02-C,1034,812,0,0,2,0,3,0,372,0,0,426,0,0,0,399,356,19,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,382,371,,,,,,,,,,,,,,,,,,,,,,289,436,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,136,304,263,283,265,220,413,255,417,,,,,,,,,,,
Cuyahoga,COP,ROCKY RIVER -02-D,974,793,0,0,1,0,5,0,398,0,0,380,1,0,0,424,303,22,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,325,409,,,,,,,,,,,,,,,,,,,,,,319,376,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,135,271,262,261,274,234,382,246,416,,,,,,,,,,,
Cuyahoga,COU,ROCKY RIVER -03-A,865,667,1,0,1,2,2,0,302,0,0,354,2,0,0,307,315,17,,,,,,,,,,,,,,,,,,,,,,,,311,25,266,,,,0,,,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,216,374,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,101,223,204,196,240,177,328,208,323,,,,,,,,,,,
Cuyahoga,COU,ROCKY RIVER -03-A.02,157,121,0,0,0,0,3,0,63,0,0,55,0,0,0,64,48,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,0,0,0,0,0,0,,,57,55,,,,,,,,,,,,,,,,,,,,,,46,62,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,32,29,44,38,43,30,66,49,54,,,,,,,,,,,
